text,label,cleaned_text
"Sprindžuks par caurkritušu nodēvē Zepa pārstāvēto partiju, kamēr paša pārstāvētā LRA Saeimā viena pati iekļūt spēja tikai vienreiz ar Kaimiņu kā lokomotīvi, bet šajā Saeimā tā iekļuva tikai lielas apvienības sastāvā ar Pīlenu kā premjera kandidātu.",-1,sprindžuks caurkrist nodēvēt zepa pārstāvēt partija pats pārstāvēt lra saeima viena pats iekļūt spēt vienreiz kaimiņš lokomotīve šis saeima iekļūt liels apvienība sastāvs pīlenu premjera kandidāts
Jēga braukāt un atsēdēt Saeimā? Pie lielākas naudas tikt?? Lai gan pēc pieņemšanas laika spriežot uz sēdi ceturtdienās tāpat netiek viņa jo pieņemšanas laiks.,-1,jēga braucīt atsēdēt saeima liels nauda pieņemt laiks spriest sēst ceturtdiena tāpat tikt viņš pieņemt laiks
"Vispār daudziem puišiem patīk Glorija. Ievēl viņu, grib būt kopā, laiko video. Tiešām forši. Puiši vadās tīri no racionāliem apsvērumiem. Izvēlas sev priekšstāvi Saeimā. Tāda kā sava veida ""Glorifikācija"" sanāk he he.",-1,vispār daudzi puisis patikt glorija ievēlēt viņš gribēt kopa laikot video tiešs foršs puisis vadāt tīrīt racionāls apsvērums izvēlēt sevis priekšstāvis saeima tāds savs veids glorifikācija sanākt he he
"Ir jāsaprot Satversmē noteiktā Valsts prezidenta loma. Neapmierinātiem iesaku pievērst uzmanību, kādus mēslus esam savēlējuši Saeimā. Un kāpēc.",-1,saprast satversme noteikts valsts prezidents loma apmierināt iesacīt pievērst uzmanība kāds mēsls savēlēt saeima kāpēc
"Kā top likumdošana ir svarīgi zināt. Pateikt, ka likumus izdod Saeima un nezināt par pašu procesu - kā, kur un kādēļ likums top, kā, kur un kādēļ likums tiek mainīts, tas tāpat ir nezināt neko.",-1,tops likumdošana svarīgs zināt pateikt likums izdot saeima zināt pats process kurt kādēļ likums tops kurt kādēļ likums mainīt tas tāpat zināt kas
"Ta uzspļaut par Kseniju,prostitūta paliek prostitūta. Mani uztrauc Latvijas prostitūtas valdībā",-1,ta uzspļaut ksenija prostitūta palikt prostitūta es uztraukt latvija prostitūta valdība
"Valdība ar RD taču sev pielika - būs balanss. Vieni ēd kāpostus, otri ēd kotletes un vidēji slaucamais cibiņš ēd kāpostu tīteņus. 😁👏",-1,valdība rd sevis pielikt balanss viens ēst kāposts otrs ēst kotlete vidējs slaukt cibiņš ēst kāposts tītenis 😁👏
Viens no galvenajiem ekonomikas rādītājiem ir sagaidāmais dzīves ilgums. Latvija joprojām nepareizajā statistikas galā. Ekonomikas studentiem ieteicamā maģistra darba tēma: Kā valdība nozog 10 gadus no katra latvieša dzīves? Priecīgu #04.05.,-1,viens galvens ekonomika rādītājs sagaidīt dzīve ilgums latvija joprojām pareizs statistika gals ekonomika students ieteikt maģistrs darbs tēma valdība nozagt gads katra latvietis dzīve priecīgs
"Valdībā taču gandrīz visi labākie - Kariņš, Kučinskis, nevelk tikai daži - Mūrniece, Puntulis un Vitenbergs un pašvaldībās vislielākais apdraudējums Helmaņa😅😂🤣",-1,valdība gandrīz viss labs kariņš kučinskis vilkt dažs mūrnieks puntulis vitenbergs pašvaldība liels apdraudējums helmaņa😅😂🤣
"Jā, jo vēsturiski tik bieži parādīts, ka rīkste un ‘mēs parādīsim, kas te galvenais’ darbojas super efektīvi?Starp citu, Igaunijas valdība pēc pēdējiem diezgan satraucošiem rezultātiem vēlēšanās uz Ida-Viru reģionu sūtīs savu īpašu pārstāvi",0,vēsturisks biežs parādīt rīkste mēs parādīt kas galvens darboties super efektīvs cits igaunija valdība pēdējs diezgan satraukt rezultāts vēlēšanas ida vira reģions sūtīt savs īpašs pārstāve
"Šis ir viens no darba variantiem, kad vēl bijām valdībā. Iespējams, ka sadalīja citādāk, bet tas nemaina lietas būtību -1.9 miljardi ir kopējā summa. Ir ko iesvīst kā sadalīt. :-)",0,šis viens darbs variants kad vēlēt valdība iespēt sadalīt citāds tas mainīt liet būtība miljards kopējs summa ko iesvīst sadalīt
"Grūti teikt, bet valdība, saema un ministrijas ir pilnas ar locekļiem",-1,grūts teikt valdība saema ministrija pilns loceklis
"Kamēr pie varas būs būvnieku kartelis, protams, nē. Viņu rokās gan valsts budžets, gan drošība. Tāda krēslas valdība. Tā īstā.",-1,vara būvnieks kartelis prast viņš roka valsts budžets drošība tāds krēsla valdība īsts
"Tiem, kas saka, ka JV un ZZS jau esot vienojušies par R., gribu atgādināt, ka šodien ir 11.05, bet balsošanas lapu aizpildīšana Saeimā (par vēlēšanām tās grūti nosaukt) tikai 31.05. Līdz tam laikam vēl daudz kas var gadīties. Var šīs ""vienošanās"" vēl 5x pamainīt.",0,tas kas sacīt jv zzs būt vienot r griba atgādināt šodien balsot lapa aizpildīt saeima vēlēšanas tas grūts nosaukt tas laiks vēlēt daudz kas gadīties šis vienot vēlēt x pamainīt
"jebaķ, nu šlesers ir biznesmens, tas skaidrs. 
bet man tik ļoti žēl sevis, ka apkārt dzīvo vienšūņi, kas šo pampāli ir atkārtoti iebalsojuši Saeimā 😥",-1,jebaķ šlesers biznesmens tas skaidrs es ļoti žēl sevis apkārt dzīvs vienšūnis kas šis pampāli atkārtot iebalsot saeima
"Latvijā politiskās partijas nav partijas ir darbā iekārtošanas aģentūras. 

Nesanāca tikt Saeimā vai valdībā?  Atradīsim vietu kādā ostā,vai valsts uzņēmuma padomē. 
 Pēc ministrēšanas beigām, vari tikt vadīt kādu ar nozari saistītu uzņēmumu. 

Vēlāk ""atgriezīsies,lai strādātu""",-1,latvija politisks partija nav partija darbs iekārtot aģentūra sanākt saeima valdība atrast vieta kāds osta valsts uzņēmums padome ministrēšanas beigas varēt vadīt kāds nozare saistīt uzņēmums vēls atgriezt strādāt
Par vislabāko Valsts prezidenti 14.Saeimā #manaprezidente,1,labs valsts prezidents saeima
"Nu bet vismaz novērtēja.
Pie šāda endorsement būšu vīlies neredzot Tevi nākamajā Saeimā.",-1,vismaz novērtēt šāda endorsement vilt redzēt tu nākt saeima
Saeimā “Apvienotais saraksts” nodarbojas ar šāda līmeņa sabotāžu:,-1,saeima apvienot saraksts nodarboties šāda līmenis sabotāža
Viņus neievēlēja Saeimā. Kapēc viņi ar tādu idiotismu nodarbojas? Kur motivācija?,-1,viņš ievēlēt saeima kapēc viņš tāds idiotisms nodarboties kurt motivācija
"Šī ""koalīcija"" tik un tā par Jums nebalsotu.

Vai tad tieši nevajadzēja sevi pozicionēt kā personu, ap kuru pulcēties pro eiropeiskiem spēkiem?

Esiet godīgs - kauns, ka neesat populārs ne tautā, ne saeimā. Un ka būtu sāpīgi un nepatīkami smagi zaudēt, kas atspoguļotos balsīs.",-1,šis koalīcija jums balsot tiešs vajadzēja sevis pozicionēt persona kurt pulcēt pro eiropeisks spēks būt godīgs kauns būt populārs tauta saeima būtu sāpīgs patikt smags zaudēt kas atspoguļot balss
Es nebūtu pret.. Mums tā saeima tāda prokremliska sanākusi.,-1,es būtu mēs saeima tāds prokremliska sanākt
"Izgāja gaumīgi @Jauna_Vienotiba , prognoze šodien: @edgarsrinkevics nākamais VP, valdība nekrīt, koalīcijā @Apvienotais_ aiztāj ar @ZZS_ , jautājums vai @Progresivie pievienojas, vai nē.",0,iziet gaumīgs vienotiba prognoze šodien nākt vp valdība krist koalīcija aiztāj jautājums pievienot
"auto tikai elitei, plebejiem neko vairāk kā velo, un plebeji vēl dusmīgi, ka valdība pārāk lēni ievieš jauno pasaules kārtību. jēziņ, kāpēc lai neieviestu to jauno pasaules kārtību, ja viņi paši pieprasa?",-1,auto elite plebejs kas vairāk velo plebejs vēlēt dusmīgs valdība pārs lēns ieviest jauns pasaule kārtība jēziņ kāpēc ieviest tas jauns pasaule kārtība viņš pats pieprasīt
"Var atrast arī citus gadus un datumus, kur tiek cilāts šis jautājums, bet tieši pēdējā valdība ir juridiski pievilkusi, ka LV tomēr ir tiesības demontēt okupekli.",1,atrast cits gads datums kurt cilāt šis jautājums tiešs pēdējs valdība juridisks pievilkt lv tiesība demontēt okupekli
"Valdība pati krist nevar un tā ir jāgāž kādam no iekšpuses. Un šobrīd visas pazīmes rāda,ka šo melno darbu darīs pati Vienotība,lai izpildītu savas saistības pret Lemberga komandu,tādējādi atlīdzinot tai par atbalstu Rinkeviča ievēlēšanā.",0,valdība pats krist varēt gāzt kāds iekšpuse šobrīd viss pazīme rādīt šis melnot darbs darīt pats vienotība izpildīt savs saistība lemberga komanda tādējādi atlīdzināt tas atbalsts rinkeviča ievēlēt
"iepriekšējā bija laba valdība, kopumā. Tai bija jānostrādā vismaz vēl vienu termiņu, lai 3A tiktu beidzot aizlaisti nebūtībā.",1,iepriekšējs labs valdība kopums tas nostrādāt vismaz vēlēt viena termiņš a tikt beigt aizlaist būtība
"Kopumā šis bija tas iemesls, kāpēc savulaik Covid zinātnieku grupa atteicās sadarboties ar valdību, jo valdība vēlējās policy opinion nevis zinātnes secinājumus, kas nekad nav viennozīmīgi.",0,kopums šis tas iemesls kāpēc savulaik covid zinātnieks grupa atteikt sadarboties valdība valdība vēlēt policy opinion zinātne secinājums kas nekad nav viennozīmīgs
"Maza, bet daiļrunīga liecība par PSRS, kurā ""viss bija"": PSRA ministru padomes slepenais rīkojums piešķirt Gagarinam un viņa ģimenes locekļiem materiālus labumus. Valdība lemj, ka kosmonautam pienākas 6 (seši) bezmaksas zeķu pāri.",-1,mazs daiļrunīgs liecība psrs kura viss psra ministrs padome slepens rīkojums piešķirt gagarinam viņš ģimene loceklis materiāls labums valdība lemt kosmonauts pienākt seši bezmaksas zeķe pāris
Premjers rosinās valdībā spriest par valsts kapitālsabiedrību kotēšanu biržā. lsm.lv/raksts/zinas/ekonomik…,0,premjers rosināt valdība spriest valsts kapitālsabiedrība kotēt birža
"rododendera iz olīvu birzs vēl trūkst.
ko var ņemties, saeimā abi ir, lai strādā! ar to otru krievu",-1,rododendera olīva birzs vēlēt trūkt ko ņemt saeima abi strādāt tas otrs krievs
"Diemžēl tas bija paredzams un tika publiski prognozēts, ka tā būs.
Un tagad ir.
Un būs sliktāk. Jo ne valdībā, ne Saeimā nevienam tā nav problēma. Gaidu ar Popkornu 1.decembri vai kuru tur datumu, kad pensionāri būs jādeportē.
Tagad ir tikai uvertīra.",-1,diemžēl tas paredzēt publisks prognozēt tagad slikts valdība saeima viens nav problēma gaidīt popkorns kurt turēt datums kad pensionārs deportēt tagad uvertīra
"Mūsu prezidentam Satversme dod lielas pilnvaras - no visu likumu nosūtīšanas atpakaļ uzlabošanai Saeimā, līdz savu likumprojektu iesniegšanai un valdības atlaišanai.",0,mēs prezidents satversme dot liels pilnvara viss likums nosūtīt atpakaļ uzlabot saeima savs likumprojekts iesniegt valdība atlaist
"Šodien Saeimā aktīvas debates pēc Valsts kontroliera Irkļa ziņojuma. Opozīcija (iznemot PRO) ir gana kritiska par VK darba rezultātiem.
Visai dīvaini, kā uz ziņojumu reāģē tieši Edmundi - visi četri  dažādu frakciju Saeimas deputāti, kas ir vārdā Edmunds 🤣",0,šodien saeima aktīvs debates valsts kontrolieris irklis ziņojums opozīcija iznemot pro ganīt kritisks vk darbs rezultāts viss dīvains ziņojums reāģē tiešs edmunds viss četri dažāds frakcija saeima deputāts kas vārds edmunds 🤣
"Nē, to pirmo teikumu neteikšu, bet es redzu, kāpēc strādā, lai krātu politisko kapitālu. Iekļūšana Saeimā vienu reizi negarantē to uz mūžu, pēc tam visu laiku ir jāatgādina par sevi, jo ir arī nākamās vēlēšanas, kaut vai EP, un šis ir veids, kā to darīt. Nu es minu, protams",-1,tas viens teikums teikt es redzēt kāpēc strādāt krāt politisks kapitāls iekļūt saeima viena reize garantēt tas mūžs tas viss laiks atgādināt sevis nākt vēlēšanas ep šis veids tas darīt es minēt prast
Saeima konceptuāli atbalsta būtiskus alkohola reklāmu ierobežojumus. lsm.lv/raksts/zinas/latvija/…,0,saeima konceptuāls atbalsts būtisks alkohols reklāma ierobežojums
"Kā jau šitas viss ir līdz brošai... Tiesībsargājošo iestāžu efektivitātes uzlabošana ir tiešs valsts likumdevēja pienākums un ikdienas darbs. Ja deputāti neprot, negrib vai nezin kā vienoties lai uzlabotu šo situāciju, tad ko jūs tur vispār saeimā esat pazaudējuši?",-1,šitas viss broša tiesībsargājošs iestāde efektivitāte uzlabot tiešs valsts likumdevējs pienākums ikdiena darbs deputāts prast gribēt vienot uzlabot šis situācija ko jūs turēt vispār saeima pazaudēt
"Gribētos saprast, ko CVK locekļi darījuši šajā sakarā? Saeima vairākus ir atkārtoti pārvēlējusi, bet vai kāds uzņemas atbildību par šādu rezultātu? Tas, ka šis ir iespējams, parāda arī koalīcijas vienaldzību par šo, tai skaitā premjera.",-1,gribēt saprast ko cvk loceklis darīt šis sakars saeima vairāki atkārtot pārvēlēt kāds uzņemt atbildība šāda rezultāts tas šis iespēt parādīt koalīcija vienaldzība šis tas skaits premjera
«Negrilējam Helmani!»: Saeimā kaismīgas debates par Ogres mēra darbības izvērtējumu. lsm.lv/raksts/zinas/latvija/…,0,negrilējam helmani saeima kaismīgs debates ogre mēris darbība izvērtējums
"Lielbritānija aizliegs Krievijas dimantu un vairāku metālu importu, piektdien paziņoja britu valdība. Embargo tiks attiecināts uz varu, alumīniju un niķeli.",0,lielbritānija aizliegt krievija dimants vairākas metāls imports piektdien paziņot brits valdība embargo attiecināt varēt alumīnijs niķelis
"Pēc tam, kad valdība tomēr nolēma piešķirt pusmiljonu čempionātam, netieši biļetes nopirka pat tie, kas nemaz negribēja...",-1,tas kad valdība nolemt piešķirt pusmiljons čempionāts tiešs biļete nopirkt tas kas nemaz gribēt
"Tas pats Zatlers, kurš  teica: ""Tikai ar tankiem var mainīt mūsu lēmumu,"" kad aicināja valdībā partiju ""Saskaņa"", kura bija noslēgusi sadarbības līgumu ar putina partiju ""Vienotā krievija"".",-1,tas pats zatlers kurš teikt tanks mainīt mēs lēmums kad aicināt valdība partija saskaņa kura noslēgt sadarbība līgums putināt partija vienot krievija
"Zatleram vienīgajam no Baltijas valstu prezidentiem nebija drosmes braukt uz Gruziju,kad tur iebruka orki 2008.g.Toties bija ""drosme""  
draudēt Latvijai:""Tikai ar tankiem var mainīt mūsu lēmumu,""kad 2011.g. aicināja valdībā ""Saskaņu"",kurai bija sadarbības līgums ar putina partiju",-1,zatleram vienīgs baltija valsts prezidents būt drosme braukt gruzija kad turēt iebrukt orki g toties drosme draudēt latvija tanks mainīt mēs lēmums kad g aicināt valdība saskaņa kurš sadarbība līgums putināt partija
"Čehijas valdība vakar atcēla komunistu varas laikā noslēgtus līgumus, kas ļāva Krievijai bez maksas lietot zemi un nekustamos īpašumus Prāgā un dažās citās pilsētās.",0,čehija valdība vakars atcelt komunists vara laiks noslēgt līgums kas ļaut krievija maksa lietot zems kustēt īpašums prāga dažs cits pilsēta
"Nošķirt ""liberālo demokrātiju"" no ""liberāls"". Nav grūti, ""konservatīvs"" arī var būt par tām indivīda brīvībām un mazo valdību, nevis ""nebalsī brēcošs, ka tai un tai indivīdu grupai ir pārāk daudz brīvību un vai tiešām valdība nevar viņus pielikt pie vietas""",-1,nošķirt liberāls demokrātija liberāls nav grūts konservatīvs tas indivīds brīvība mazs valdība nebalsī brēkt tas tas indivīds grupa pārs daudz brīvība tiešs valdība varēt viņš pielikt vieta
"Filmā ""Emīlija. Latvijas preses karaliene"", viens no spilgtākajiem otrā plāna tēliem bija @gmaliks lieliski attēlotais Pēteris Blaus - cilvēks, kurš bija pirmrindnieks gan Ulmaņa apvērsumā (aktīvi tajā piedalījās), gan arī PSRS okupācijā (bija Kirhenšteina marionešu valdībā).",0,filma emīlija latvija prese karaliene viens spilgts otrs plāns tēls lielisks attēlot pēteris blaus cilvēks kurš pirmrindnieks ulmanis apvērsums aktīvs tas piedalīt psrs okupācija kirhenšteina marionete valdība
"A kas mainījies? Latvijā joprojām ir divvalodība,Latvijas valdība auklējas ar RU oligarhiem",-1,a kas mainīt latvija joprojām divvalodība latvija valdība auklēt ru oligarhs
"Nožēlojami, dārgā Saeima! Tik nesavlaicīgi un stresu radoši... Tik diletantiski!",-1,nožēlot dārgs saeima savlaicīgs stress radīt diletantisks
"Vai kaut vienu valsts labklājībai būtisku lēmumu šī Saeima ir spējusi pieņemt!?
Nebeidzamo karnevālu impērija jodelē",-1,viena valsts labklājība būtisks lēmums šis saeima spēt pieņemt beigt karnevāls impērija jodelēt
"Varbūt Saeima pie reizes pusnaktī var ievēlēt prezidentu, lai 31.05. deputātiem būtu brīvdiena.",-1,varbūt saeima reize pusnakts ievēlēt prezidents deputāts būtu brīvdiena
Populisti sacenšas par čempiona titulu!,-1,populists sacenšas čempions tituls
"Saeima svētdien īsi pirms pusnakts nolēma pirmdienu, 29.maiju, pasludināt par svētku dienu par godu Latvijas hokejistu izcīnītajām bronzas medaļām

diena.lv/raksts/latvija/zina…",0,saeima svētdien īss pusnakts nolemt pirmdiena maija pasludināt svētki dienēt gods latvija hokejists izcīnīt bronza medaļa
"Sipeniece pārliecināta,ka tauta nedrīkst vēlēt prezidentu,jo tad tiks ievēlēts Dormeo matracis.Pēc viņas loģikas tagad Saeimā ir ievēlēti 100 dormeo matrači,kuri ieceļ biksīšu ieliknīti.",-1,sipeniece pārliecināt tauta drīkstēt vēlēt prezidents ievēlēt dormeo matracis viņš loģika tagad saeima ievēlēt dormeo matracis kurš iecelt biksītes ieliknīti
"Nu, tīri psiholoģiski vieglāk apzināties, ka prezidentu - lohu ievēlējusi sliktā Saeima nevis tauta. Pie pašreizējām viņa pilnvarām varbūt arī nav nekāda atšķirība, bet, ja pilnvaras palielina un izveido tautas vēlēta prezidenta institūciju, tas būtu diezgan bīstami",-1,tīrīt psiholoģisks viegls apzināt prezidents lohu ievēlēt slikts saeima tauta pašreizējs viņš pilnvara varbūt nav kāds atšķirība pilnvara palielināt izveidot tauta vēlēt prezidents institūcija tas būtu diezgan bīstams
"Vai Saeimā maz kāds loģiski apjauš, kādu bardaku naktī esat uztaisījuši? Šo pat par populismu grūti nosaukt. @Jekaba11 @EdvardsSmiltens",-1,saeima maz kāds loģisks apjaust kāds bardaks nakts uztaisīt šis populisms grūts nosaukt
"Saeimā taču būtu jābūt nopietniem cilvēkiem, bet šis nav nopietni. Kam šāds cirks bija vajadzīgs?",-1,saeima būtu jābūt nopietns cilvēks šis nav nopietns kas šāds cirks vajadzīgs
"atbildīgi par to varēja diskutēt Saeimā jau piektdien, kad Latvija vēsturiski tika pusfinālā. Uzklausīt iesaistītās puses, izsvērt par un pret, eiro saskaitīt, sētniekus par izkarināmiem karogiem pabrīdināt",-1,atbildīgs tas diskutēt saeima piektdien kad latvija vēsturisks pusfināls uzklausīt iesaistīt puse izsvērt eiro saskaitīt sētnieks izkarināt karogs pabrīdināt
"Tieši tā. Var jau jukt prātā,bet šitāds pārspīlēts stulbums no saeimas puses,pie tam pēdējā brīdī izmurgots.
Lai gan jau kovidlaiks parādija,ka vadīklas mums ir debīlas.",-1,tiešs jukt prāts šitāds pārspīlēt stulbums saeima puse tas pēdējs brīdis izmurgot kovidlaiks parādija vadīkla mēs debīlas
"Kāds šauj salūtu, tikai nesaprotu, vai par hokeja izlasi vai tikko Saeimā izlemto :DDD",1,kāds šaut salūts saprast hokejs izlase saeima izlemt ddd
"""Nešaubos, ja Saeima mani ievēlēs, es šajā ziņā būšu pat ne zem lupas, bet zem mikroskopa,"" intervijā žurnālistam @marisons saka viens no prezidenta amata kandidātiem @edgarsrinkevics. Interviju lasi šeit:👇 shorturl.at/ckBRX",0,šaubīties saeima es ievēlēt es šis ziņa lupa mikroskops intervija žurnālists sacīt viens prezidents amats kandidāts intervija lasīt šeit 👇 shorturl at ckbrx
"Par cik prezidentu vēlē Saeima, kandidātu ""eksponēšana"" medijos faktiski ir bezjēdzīga - cilvēks to ietekmēt nevar. Tikai cepties. 1 min. TV ir kādas ~100 eiras? Un katru dienu 24h laikā visās ziņās un citos raid. ~20 min? 2000 eiras katru dienu? Labi dzīvojam?",-1,cik prezidents vēlēt saeima kandidāts eksponēt medijs faktisks bezjēdzīgs cilvēks tas ietekmēt varēt cept minēt tv kāds eiras katra dienēt h laiks viss ziņa cits raid minēt eiras katra dienēt labs dzīvot
"Šodien Budžeta komisijā atbalstījām iniciatīvu neaplikt ar darbaspēka nodokļiem (IIN, VSAOI) ārstniecības iestāžu apmaksāto mācību maksu par darbinieku studijām rezidentūrā. Tas īpaši svarīgi reģionos- piesaistīt un noturēt jaunos speciālistus -> uzlabot veselības aprūpi. #Saeima",1,šodien budžets komisija atbalstīt iniciatīva aplikt darbaspēks nodoklis iin vsaoi ārstniecība iestāde apmaksāt mācība maksa darbinieks studija rezidentūra tas īpašs svarīgs reģions piesaistīt noturēt jauns speciālists uzlabot veselība aprūpe
Šonedēļ Saeimā un Valsts prezidenta rezidencē viesosies EPPA prezidents (@PACE_President) Tiny Kox.,0,šonedēļ saeima valsts prezidents rezidence viesoties eppa prezidents president tiny kox
"Tāpēc, ka Latvijā ģā strādā no 9 līdz 12:30 (nevis 8.30 -17.30 kā viņu brāļi un māsas iekš profesijas ārzemēs, par kurām viņi tā jūsmo), viņi var sagrābties neierobežotu skaitu pacientu, staigāt pa intervijām un pat pieņemšanu laikā deputātēt Saeimā (2 no ZZS tā dara).",-1,latvija ģā strādāt viņš brālis māsa profesija ārzemes kura viņš jūsmot viņš sagrābt ierobežot skaits pacients staigāt intervija pieņemt laiks deputātēt saeima zzs darīt
"Es nezinu, vai Tev tas kaut ko izteiks,  bet būvniecībā Pasūtītājs ceļot objektu izvēlas būvuzņēmēju un būvuzraugu. Lai ir kontrole. Stulbi būtu, ja būvuzņēmējs pats sev izvēlētos uzraugu. Ar VP tagad tā ir, Saeima izvēlas to, kurš mazāk traucēs. Bet vajadzētu būt otrādi",-1,es zināt tu tas ko izteikt būvniecība pasūtītājs celt objekts izvēlēt būvuzņēmējs būvuzraugs kontrole stulbt būtu būvuzņēmējs pats sevis izvēlēt uzraugs vp tagad saeima izvēlēt tas kurš mazs traucēt vajadzētu otrāds
"«Saeimā ir viena viena vieta, kur visi runā – tā ir pīpētava» Kreituse atceras vēsturi, uz ko pārējie reaģē: «tak jau likvidēta!» @Krustpunkta diskusija par vārda brīvību, kas pat Saeimā apdraudēta...",-1,saeima viena viena vieta kurt viss runa pīpētava kreituse atcerēties vēsture ko pārējs reaģēt likvidēt diskusija vārds brīvība kas saeima apdraudēt
"Hindi u.c. ir ""aiz matiem pievilkts"". Ja jums tik ļoti gribas diskreditēt savu Saeimā pelnīti neiekļuvušo partiju, tad runājiet skadri: ir daudzi, kas demonstratīvi restorānos/veikalos runā un spiež atbildēt krieviski. Jūs faktiski aizstāvat viņus.",-1,hinds u c mats pievilkt jums ļoti griba diskreditēt savs saeima pelnīt iekļūt partija runāt skadri daudzi kas demonstratīvs restorāns veikals runa spiest atbildēt krievisks jūs faktisks aizstāvēt viņš
"A ko tad tā...Saeimā esot, nevarat panākt solītos uzlabojumus? Priekš kam tad jūs vēlēt? #pieviltaisvēlētājs",-1,a ko saeima būt varēt panākt solīt uzlabojums kas jūs vēlēt
"Saeima otrajā lasījumā atbalstīja grozījumus Priekšvēlēšanu aģitācijas likumā, kas paredz noteikt, ka priekšvēlēšanu aģitācija pamatā notiktu valsts valodā.

Par grozījumiem parlamentam vēl būs jālemj galīgajā lasījumā. lsm.lv/raksts/zinas/latvija/…",0,saeima otrs lasījums atbalstīt grozījums priekšvēlēšanu aģitācija likums kas paredzēt noteikt priekšvēlēšanu aģitācija pamats notikt valsts valoda grozījums parlaments vēlēt lemt galīgs lasījums
"Nu, bet, protams, sauļuk! Ir 2 maršruti, kur vnm būs AirBaltic: Brisele, jo ar to lido valdība un augstākā ierēdniecība. Un Minhene, jo šajā maršrutā lidinās Gauss. 
Toties visādas Barselonas, Lisabonas u.tml. vnm izpilda nomātās.",-1,prast sauļuk maršruts kurt vnm airbaltic brisele tas lidot valdība augsts ierēdniecība minhene šis maršruts lidināt gauss toties visāds barselona lisabona u tml vnm izpildīt nomāt
".@Bankuaugstskola ar 2025. gada 31. augustu tiks reorganizēta, nododot to @universitatelv, kur augstskola turpinās pastāvēt kā universitātes iestāde. To paredz @IZM_gov_lv izstrādātais un valdībā otrdien, 23. maijā, atbalstītais rīkojuma projekts. lsm.lv/raksts/zinas/latvija/…",0,gads augusts reorganizēt nodot tas kurt augstskola turpināt pastāvēt universitāte iestāde tas paredzēt gov lv izstrādāt valdība otrdien maija atbalstīt rīkojums projekts
"❗️ Lai lāpītu Latvijas budžeta caurumus, esošā valdība gatavo lielāko valsts uzņēmumu kotēšanu biržā, t.i., faktisko to IZPĀRDOŠANU 💸💸 AINĀRS ŠLESERS",-1,lāpīt latvija budžets caurums esošs valdība gatavs liels valsts uzņēmums kotēt birža t i faktisks tas izpārdot ainārs šlesers
"Viņš laikam iedomājās, ka valdība sēž kaut kādā kremlī, ko var gāzt",-1,viņš laiks iedomāt valdība sēdēt kāds kremlis ko gāzt
"Un trakākais ka lielā daļā punktu viņiem ir taisnība, ja valdiba dzivo savu dzīvi atrauti tad tā notiek, un jo vairāk kariņosies jo vairāk šleserisma būs un tas kļūs polulārāks.... nihilisms no ministrijām dod savu efektu...",-1,traks liels daļa punkts viņš taisnība valdiba dzivo savs dzīve atraut notikt vairāk kariņosies vairāk šleserisma tas polulārāks nihilisms ministrija dot savs efekts
"Tas nav iespējams, jo hokejā mums ir labākie, ir izlase, bet valdībā ir sliktākie, tas ir nejēgas un nelgas.",-1,tas nav iespēt hokejs mēs labs izlase valdība slikts tas jēga nelga
"ok I love this day :D Haoss, cilveku nezinasana :D Kas strada? Kas ne ? Ks to zin :D Prieks ka valdiba var vismaz vienu normalu lemumu pienemt :D <3 Bet nu prieks par musejiem noteikti ir ! #hokejs #latvija #IIHFWorlds #holiday",1,ok i love this day d haoss cilveku nezinasana d kas strada kas ks tas zin d prieks valdiba vismaz viena normalu lemumu pienemt d prieks musejiem noteikts
"Stulbākais, ka spēles datums bija zināms jau pagājušo nedēļu. Laicīgs lēmums būtu bijis pilnīgi ok priekš visiem.
Tas lemums demonstrē ka Saeima neticēja medaļām.",-1,stulbs spēle datums zināt paiet nedēļa laicīgs lēmums būtu būt pilnīgs ok viss tas lemums demonstrēt saeima ticēt medaļa
"Bērns iemācās, ka jebko viņam svarīgu var noraut podā, ja augstāk stāvošs, iepriekš un laicīgi nebrīdinot, tā izdomā.
Saeima kā neprognozējami vecāki.
Gribu un daru, bet sekas jums.",-1,bērns iemācīt jebkas viņš svarīgs noraut pods augsts stāvēt iepriekš laicīgs brīdināt izdomāt saeima prognozēt vecs griba darīt seka jums
"Kā mani uzvelk tā kurnēšana par to, ka atkal nav labi. Jā, ir neērtības, ir jāpārplāno, bet nu atslābstiet. Tagad mēs vismaz zinām, ka kad vajag Saeima pieņem lēmumu 5min laikā 5min pirms pusnakts. Piefiksējam, dzīvojam un svinam šodien!",1,es uzvilkt kurnēt tas atkalt nav labs ērtība pārplānot atslābt tagad mēs vismaz zināt kad vajag saeima pieņemt lēmums minēt laiks minēt pusnakts piefiksēt dzīvot svinēt šodien
"*Twitterī neviens necepas, visi kopā priecājas un svin*
Saeima: Hold my beer.
Twitter-burbulis: Ak, Tu suka, bļeģ! 🤬 Nahuj to brīvdienu! 😱 Wooow! 🤩 Brīvdiena zbs! 🥳 Kurš par to maksās? 😭 Idioti! 💀 Malači! 🥰🥰",-1,twitterī viens cept viss kopa priecāties svinēt saeima hold my beer twitter burbulis ak tu suka bļeģ 🤬 nahuj tas brīvdiena wooow 🤩 brīvdiena zbs 🥳 kurš tas maksa 😭 idiote 💀 malacis 🥰🥰
