text,label,cleaned_text
"Jā, šis mani arī (jau sen) interesē - kā JV izskaidros saviem atbalstītājiem/vēlētājiem kļūšanu par prezidentu ar ZZS balsīm + iespējamo ZZS ņemšanu valdībā?
Ja atceramies,premjers Kariņš pat atteicās ierasties uz pēdējo pirmsvēlēšanu diskusiju, ja tur būtu attiecīgais oligarhs.",-1,šis mani sen interesē jv izskaidros saviem atbalstītājiem vēlētājiem kļūšanu prezidentu zzs balsīm iespējamo zzs ņemšanu valdībā atceramies premjers kariņš atteicās ierasties pēdējo pirmsvēlēšanu diskusiju tur būtu attiecīgais oligarhs
"Valdība 30. maijā atbalstīja @veselibasmin uzsākto slimnīcu tīkla sakārtošanu, VM ziņojumu pieņemot zināšanai. Līdzīgi kā par skolu tīklu, līdz augusta vidum ministrijai ir jāsagatavo jauns, precizēts ziņojums. lsm.lv/raksts/zinas/latvija/…",0,valdība maijā atbalstīja uzsākto slimnīcu tīkla sakārtošanu vm ziņojumu pieņemot zināšanai līdzīgi skolu tīklu augusta vidum ministrijai jāsagatavo jauns precizēts ziņojums
"Jau ceturtdien valdība lems par prēmiju dubultošanu un papildus atbalstu jaunajiem hokejistiem. Pelnīti? Jā!
Tikmēr visas citas sporta federācijas no valsts solītā budžeta šogad vēl nav saņēmuši ne centa. Desmitiem tūkstošiem bērnu sports dzīvo uz kredīta un parādiem.",-1,ceturtdien valdība lems prēmiju dubultošanu papildus atbalstu jaunajiem hokejistiem pelnīti tikmēr visas citas sporta federācijas valsts solītā budžeta šogad vēl nav saņēmuši centa desmitiem tūkstošiem bērnu sports dzīvo kredīta parādiem
"Pilnīgi precīzi! Nebalsoja kopā ar lembistiem, nenodeva savu prezidenta kandidātu un nenodeva savus koalīcijas partnerus! Cienījama rīcība! Tūlīt būs jauna valdība ar lembi, bet bez NA! 
Par politisko mugurkaulu ir jāmaksā.",1,pilnīgi precīzi nebalsoja kopā lembistiem nenodeva savu prezidenta kandidātu nenodeva savus koalīcijas partnerus cienījama rīcība tūlīt jauna valdība lembi na politisko mugurkaulu jāmaksā
"Šonedēļ Saeimas bibliotēkā jaunākais Jurista  Vārds un jaunievēlētais Valsts prezidents @edgarsrinkevics   ir blakus. Kā jau tas izskanējis, šodien Saeimā  aizritējušas Valsts prezidenta vēlēšanas, kurās  Saeimas atbalstu ieguva līdzšinējais ārlietu ministrs E. Rinkēvičs.",1,šonedēļ saeimas bibliotēkā jaunākais jurista vārds jaunievēlētais valsts prezidents blakus tas izskanējis šodien saeimā aizritējušas valsts prezidenta vēlēšanas kurās saeimas atbalstu ieguva līdzšinējais ārlietu ministrs e rinkēvičs
"Saprotu, ka turpmāk Saeima visus lēmumus pieņems mērkaķa ātrumā 👍
Vairs nekas nevar aizkavēt mūsu attīstības jautājumus 🙏",-1,saprotu turpmāk saeima visus lēmumus pieņems mērkaķa ātrumā 👍 vairs nekas nevar aizkavēt mūsu attīstības jautājumus 🙏
"Kopsavilkums: Vai ekstra brīvdiena man sabojā svētkus? Nē. Vai tas bija gudrs lēmums? Nē. 
Ceru Saeima izdarīs secinājumus. Tagad sagaidam izlasi mājās.",-1,kopsavilkums ekstra brīvdiena man sabojā svētkus tas gudrs lēmums ceru saeima izdarīs secinājumus tagad sagaidam izlasi mājās
"tas, ka man šodien būs jāstrādā jebkurā gadījumā, bija skaidrs jau uzreiz. izdomāju šodien nostrādāt no mājām, bet pēkšņi neiet darba e-pasts. Saeima laikam NU ĻOTI vēlas, lai man tomēr būtu tā brīvdiena :D",1,tas man šodien jāstrādā jebkurā gadījumā skaidrs uzreiz izdomāju šodien nostrādāt mājām pēkšņi neiet darba e pasts saeima laikam ļoti vēlas man būtu brīvdiena d
"Es raudu, lielākajai daļai Latvijas tika nozagta iespēja piedalīties Hokeja Svētkos!!! @Saeima iedeva kautkādu klibu brīvdienu (ko vareja izmanot  retais) un @LatvijasTV sačakarēja visu prieku, jo pat sēdot darā nevarēju būt kaut vai sajūtās klāt! ""Paldies"" Jums. ☹️",-1,es raudu lielākajai daļai latvijas nozagta iespēja piedalīties hokeja svētkos iedeva kautkādu klibu brīvdienu ko vareja izmanot retais sačakarēja visu prieku sēdot darā nevarēju sajūtās klāt paldies jums ☹️
"Saeima, Jūs spiedzat pirms vèlēšanàm: visi pie urnām,visi pie urnàm, tik zema aktivitàte,nełaujiet balsot citiem savā vietā! Bet kas notiek tagad? Jûs esat ievèlèti, lai nespētu izlemt? Patík vilkt garumā? Kovidà nocietušies sabiedrîbas? Pamēģiniet izlemt, lūdzu, galva katram ir.",-1,saeima jūs spiedzat vèlēšanàm visi urnām visi urnàm zema aktivitàte nełaujiet balsot citiem savā vietā kas notiek tagad jûs ievèlèti nespētu izlemt patík vilkt garumā kovidà nocietušies sabiedrîbas pamēģiniet izlemt lūdzu galva katram
"Šodien Latvijas Republikas Saeimā notika Polijas un Latvijas parlamentu Ārlietu komisiju tikšanās. 🇵🇱🤝🇱🇻

Sarunu laikā tika apspriesti jautājumi par divpusējo sadarbību, nepieciešamību turpmāk atbalstīt Ukrainu un noteikt kārtējas sankcijas  pret Krieviju un Baltkrieviju.",1,šodien latvijas republikas saeimā notika polijas latvijas parlamentu ārlietu komisiju tikšanās 🤝 sarunu laikā apspriesti jautājumi divpusējo sadarbību nepieciešamību turpmāk atbalstīt ukrainu noteikt kārtējas sankcijas krieviju baltkrieviju
"Savādi, ka ir vēl cilveki, Kas nezina, ka LV likumi tiek pieņemti taureņu pirtī, Vai citās(slepenās) shemotaju tikšanās vietās, driz jau domās, ka prezidentu ieceļ saeima, Nevis shemotāji zoodārzā ;)",-1,savādi vēl cilveki kas nezina lv likumi pieņemti taureņu pirtī citās slepenās shemotaju tikšanās vietās driz domās prezidentu ieceļ saeima shemotāji zoodārzā
"Toreiz tas bija ļoti drosmīgs solis ielikt šādu nepaklausīgu citātu. Ietvēra domu ""iet pret straumi"". Šodien epifānijas daļu citē @EdvardsSmiltens savā runā Saeimā. Tagad tas skan kā aicinājums nebūt nīkuļiem. Mēs būsim uzvarētāji! Ir pieredze. :)",1,toreiz tas ļoti drosmīgs solis ielikt šādu nepaklausīgu citātu ietvēra domu iet straumi šodien epifānijas daļu citē savā runā saeimā tagad tas skan aicinājums nīkuļiem mēs uzvarētāji pieredze
"Ja pa visu Rīgu ir 3-4 patruļas, tad vainīga nav policija, bet IeM ministri un  pārējā valdība, kam nospļauties par esošo situāciju. Rīgā trūkstot ap 60% kadru.",-1,visu rīgu patruļas vainīga nav policija iem ministri pārējā valdība kam nospļauties esošo situāciju rīgā trūkstot kadru
"Mums valdībā fantazē par dārgām koncertzālēm u.c. būvēm, kamēr pamatvajadzības tiek noliktas kaut kur malā. t.i. drošība, medicīna, izglītība.. @Tieslietas @KM_kultura @veselibasmin @krisjaniskarins",-1,mums valdībā fantazē dārgām koncertzālēm u c būvēm pamatvajadzības noliktas kur malā t i drošība medicīna izglītība kultura
"Latvijai 16.vieta nepienākas, valdiba uzperk medijus, žurnālisti saņem ordeņus. ""Sabiedriskie"" mediji nekad neko sliktu nesaka par valdošo partiju Vienotība, tāpēc tā ir pie varas 14 gadus, korupcija, karteļi, ēnu ekonomika, nabadzība, stagnācija.",-1,latvijai vieta nepienākas valdiba uzperk medijus žurnālisti saņem ordeņus sabiedriskie mediji nekad neko sliktu nesaka valdošo partiju vienotība varas gadus korupcija karteļi ēnu ekonomika nabadzība stagnācija
"Ar “valsts zagļiem” tvīta autors domā sevi, ņemot vērā viņa politbiznesus ar Vienotību un viņa pārstāvētā Depo sodīšanu ar 4 mio € par dalību kartelī?
Un “pro-krieviskā” ir Kariņa valdība, ņemot vērā, ka LDz ar valdības atbalstu Igaunijas tirgū pārņem krievu kravas u.c?",-1,valsts zagļiem tvīta autors domā sevi ņemot vērā viņa politbiznesus vienotību viņa pārstāvētā depo sodīšanu mio dalību kartelī pro krieviskā kariņa valdība ņemot vērā ldz valdības atbalstu igaunijas tirgū pārņem krievu kravas u c
Vakar Eiropas Cilvēktiesību tiesa atzina šādu aizliegumu Bulgārijā par neatbilstošu Eiropas Cilvēktiesību konvencijas 10. pantam. Vai Saeima joprojām mēģinās pieņemt šo likumu neskatoties uz tiesas spriedumu?,-1,vakar eiropas cilvēktiesību tiesa atzina šādu aizliegumu bulgārijā neatbilstošu eiropas cilvēktiesību konvencijas pantam saeima joprojām mēģinās pieņemt šo likumu neskatoties tiesas spriedumu
"Tā izskatās darba ņēmēju cīņa tad, ja valdība atsakās klausīties. Priecīgus 1. maija svētkus!",-1,izskatās darba ņēmēju cīņa valdība atsakās klausīties priecīgus maija svētkus
vai kopš Latvijas simtgades valdība vispār arī kaut krietnu un likumīgu ir paveikusi?,-1,latvijas simtgades valdība vispār krietnu likumīgu paveikusi
"Domāju, ka nē, desmitiem citu dīvainīšu bariņu Saeimā netika, viņi tika.
Esmu diezgan drošs, ka Pinto kdze būs Eiroparlamenta deputāte no Progresīvajiem. Ne tikai kandidēs, bet tiks ievēlēta. Un tad viņai būs deputāta palīgs, un Pro jauniešus uz Briseli aicinās. Nav nepareizi.",-1,domāju desmitiem citu dīvainīšu bariņu saeimā netika viņi diezgan drošs pinto kdze eiroparlamenta deputāte progresīvajiem kandidēs ievēlēta viņai deputāta palīgs pro jauniešus briseli aicinās nav nepareizi
"Domā Saeimā, prezidenta vēlēšanās tā nenotiek? Vienkārši Erdogans ir godīgāks un neslēpj, ka pērk balsis.",-1,domā saeimā prezidenta vēlēšanās nenotiek vienkārši erdogans godīgāks neslēpj pērk balsis
"Iebiedēšanas taktika. LKS jau sen vajadzēja aizliegt. Paraksti savākti, bet Saeima nekustās. Vai jums ir informācija, cik tālu pavirzījies likumprojekts?",-1,iebiedēšanas taktika lks sen vajadzēja aizliegt paraksti savākti saeima nekustās jums informācija cik tālu pavirzījies likumprojekts
"Palabošu, konservatīvie, ""tradicionālo ģimenes vērtību aizstāvji"" Saeimā maldina savus vēlētājus katru dienu, lai uz kultūrkaru bāzes iegūtu balsis. Varbūt upuriem jūt līdzi, bet ne tik ļoti, lai riskētu ar gadiem būvētā biedējošā ""ģenderu"" naratīva izjukšanu.",-1,palabošu konservatīvie tradicionālo ģimenes vērtību aizstāvji saeimā maldina savus vēlētājus katru dienu kultūrkaru bāzes iegūtu balsis varbūt upuriem jūt līdzi ļoti riskētu gadiem būvētā biedējošā ģenderu naratīva izjukšanu
"Jūs esat normāls? 9.05. ir jāizskauž kā visa rašisma simbols!!! Latvijā karā kritušos pieminēja vakar! Un, Ukrainas varoņu piemiņas diena būs tad, kad karš Ukrainā būs beidzies,nevis piesmiet jau tā no ru totalitārisma cietušos ukraiņus! Izskatās, ka Saeima ir totāli iekremļota!",-1,jūs normāls jāizskauž visa rašisma simbols latvijā karā kritušos pieminēja vakar ukrainas varoņu piemiņas diena kad karš ukrainā beidzies piesmiet ru totalitārisma cietušos ukraiņus izskatās saeima totāli iekremļota
"Tad visi saeimā spēlē augstāk par zemi un tas kurš pēdējais ir pie grīdas, tas ir vod.. prezidents.",-1,visi saeimā spēlē augstāk zemi tas kurš pēdējais grīdas tas vod prezidents
"Jauki, Lauri! Es arī domāju, ka Latvija pelnījusi sievieti prezidenti. Šodien Saeimā iesniedzām 4000 iedzīvotāju balsojumu no @KustibaPar . Lai deputāti pārskata, tur, ir no kā izvēlēties manaprezidente.lv",1,jauki lauri es domāju latvija pelnījusi sievieti prezidenti šodien saeimā iesniedzām iedzīvotāju balsojumu deputāti pārskata tur izvēlēties
"Nu nu?! Prokrieviska valdība? Vai nav tā, ka Vienotība atbalstīja TUA tirgošanu krieviem? Vai nav tā, ka Vienotība ar Rinkēviču Latvijā katru dienu joprojām ielaiž desmitiem, ja ne simtiem krievu, “cilvēcisku iemeslu” dēļ?",-1,prokrieviska valdība nav vienotība atbalstīja tua tirgošanu krieviem nav vienotība rinkēviču latvijā katru dienu joprojām ielaiž desmitiem simtiem krievu cilvēcisku iemeslu
"Valdība šodien nolēma atcelt prasību lietot sejas maskas ārstniecības un ilgstošas sociālās aprūpes iestādēs

diena.lv/raksts/latvija/zina…",0,valdība šodien nolēma atcelt prasību lietot sejas maskas ārstniecības ilgstošas sociālās aprūpes iestādēs
"Pēc vēsturiskās uzvaras hokejā pār Čehijas izlasi savus pateicības vārdus mūsu sportistiem grib izteikt ikviens hokeja līdzjutējs. Un sporta draugu netrūkst arī Saeimā, kur šodien notika hokeja izlases tikšanās ar Saeimas deputātiem. #LielaisHokejs",1,vēsturiskās uzvaras hokejā čehijas izlasi savus pateicības vārdus mūsu sportistiem grib izteikt ikviens hokeja līdzjutējs sporta draugu netrūkst saeimā kur šodien notika hokeja izlases tikšanās saeimas deputātiem
"Vai varētu būt  saprātīgi tomēr ierobežot pilsoņu tiesības pieņemt likumus ne tikai zemākajā (21), bet arī augstākajā robežā... piem., tā kā tiesnešiem - pensijas vecums....  tieši kādā sakarā Saeimā var darboties demences skarti personāži?",-1,varētu saprātīgi ierobežot pilsoņu tiesības pieņemt likumus zemākajā augstākajā robežā piem tiesnešiem pensijas vecums tieši kādā sakarā saeimā darboties demences skarti personāži
Igaunijas valdība atbalstījusi viendzimuma pāru laulību legalizāciju la.lv/igaunijas-valdiba-atba…,0,igaunijas valdība atbalstījusi viendzimuma pāru laulību legalizāciju
"Vai ASV valdība ir izteikusi Latvijai kādus pārmetumus par cilvēktiesībām? To darāt tikai Jūs un Jūsu Progresīvie domubiedri,jo neviens cits neko tādu saskatīt nespēj. Un kāpēc joprojām šeit vēl tielējatie,tai vietā,lai godīgi pateiktu,ka pāršāvāt pār strīpu,vēlot Latvijai ļaunu?",-1,asv valdība izteikusi latvijai kādus pārmetumus cilvēktiesībām to darāt jūs jūsu progresīvie domubiedri neviens cits neko tādu saskatīt nespēj kāpēc joprojām šeit vēl tielējatie tai vietā godīgi pateiktu pāršāvāt strīpu vēlot latvijai ļaunu
"NA var nestrādāt jebkurā valdībā. :) Sēžam un nestrādājam, vai tad grūti?",-1,na nestrādāt jebkurā valdībā sēžam nestrādājam grūti
"Pārsmieties!
šlosers, kurš iepriekšējos padsmit gados, ko pavadīja valdībā un neko neizdarīja, tagad sāks aktīvi glābt valsti! 
Kopā ar osļikovu, kura pirmais darbs kā deputātam bija aizskriet uz Daugavpili un sākt apkalpot krievijas pilsoņus! 
😆👍",-1,pārsmieties šlosers kurš iepriekšējos padsmit gados ko pavadīja valdībā neko neizdarīja tagad sāks aktīvi glābt valsti kopā osļikovu kura pirmais darbs deputātam aizskriet daugavpili sākt apkalpot krievijas pilsoņus 😆👍
"Konservatīvajiem ir labas izredzes restartēties kļūstot par jaunu nacionālo spēku valdībā. Kad NA jau pa visām šķirbām nāk ārā puvuma smaciņa, un ļoti liels daudzums viņu vēlētāju ir smagi vīlušies, ir īstais brīdis. p.s. tik bez tiem žīdu prikoliem, otreiz tādas lietas nepiedos.",-1,konservatīvajiem labas izredzes restartēties kļūstot jaunu nacionālo spēku valdībā kad na visām šķirbām nāk ārā puvuma smaciņa ļoti liels daudzums viņu vēlētāju smagi vīlušies īstais brīdis p s tiem žīdu prikoliem otreiz tādas lietas nepiedos
"Klauni kvadrātā tajā Saeimā. Labāk sludināsim brīvdienu dienā, kad ukraiņi patrieks no savas valsts krievu okupantus. Man (un domāju, ka daudziem citiem) tā būs lielākā uzvara.",-1,klauni kvadrātā tajā saeimā labāk sludināsim brīvdienu dienā kad ukraiņi patrieks savas valsts krievu okupantus man domāju daudziem citiem lielākā uzvara
"Un tagad tests 14.Saeimai par jauno Valsts prezidentu- varam vienoti un par Latviju sirdī ? Hokejisti, komanda un līdzjutēji varēja #Saeima #31maijs",1,tagad tests saeimai jauno valsts prezidentu varam vienoti latviju sirdī hokejisti komanda līdzjutēji
"Rīt brīvs, bet tautieši tā pat pukst un D…., nu baudiet 1dienu un priecājies, sviniet dzīvi un hokeja svētkus! 🥉🇱🇻💪🏒 #hokejs #Latvija #iihfworlds2023 #IIHF2023 #Saeima malači sanāca kopā 7dienā un lēma! 💪",1,rīt brīvs tautieši pukst d baudiet dienu priecājies sviniet dzīvi hokeja svētkus 💪 malači sanāca kopā dienā lēma 💪
"atveru tviteri, panika - karš, katastrofa, zemestrīce, ugunsgrēks? nē, Saeima rīt svētku brīvdienu piešķīrusi!",-1,atveru tviteri panika karš katastrofa zemestrīce ugunsgrēks saeima rīt svētku brīvdienu piešķīrusi
"Un te nu redzam īstos fanus, kuri jau čīkst par Saeimas lēmumu… Argentīnā pēc Pasaules Kausa arī bija svētku diena un milzīgas svinības… #hokejs #saeima ieskatam:",-1,redzam īstos fanus kuri čīkst saeimas lēmumu argentīnā pasaules kausa svētku diena milzīgas svinības ieskatam
"Būsim precīzi - regresīvie ir JV atvasinātais projekts (visur esošais Pēteris Viņķelis pie tiem projektiem piestāv), lai nezaudētu varu. Jo, redz, divi atvasinātie projekti - JKP un A/Par - šajā Saeimā nemaz neiekļuva.",-1,precīzi regresīvie jv atvasinātais projekts visur esošais pēteris viņķelis tiem projektiem piestāv nezaudētu varu redz divi atvasinātie projekti jkp a šajā saeimā nemaz neiekļuva
"Nu skaidrs:
Pirmkārt,- ZZS jau balso kopā ar JV un Progresīvajiem (jaunā koalīcija),
Otrkārt,- ne jau sieviešu drošības dēļ jāratificē Stambulas Konvencija.

Mēs te pamatoti uztraucamies par krievu val. Latvijā, bet pašu bēleliņi Saeimā tikmēr mūs iestums pseidoliberālisma purvā.",-1,skaidrs pirmkārt zzs balso kopā jv progresīvajiem jaunā koalīcija otrkārt sieviešu drošības jāratificē stambulas konvencija mēs pamatoti uztraucamies krievu val latvijā pašu bēleliņi saeimā tikmēr mūs iestums pseidoliberālisma purvā
"Lobiji Saeimā. Kad Zītari izveidoja sistēmu (mēs uzzinātu produktu reālās cenas pa grupām), kura samazinātu visā valstī pārtikas cenas, tad viņi ļoti ātri tika nomelnoti un izmesti.",-1,lobiji saeimā kad zītari izveidoja sistēmu mēs uzzinātu produktu reālās cenas grupām kura samazinātu visā valstī pārtikas cenas viņi ļoti ātri nomelnoti izmesti
"Saeima konceptuāli atbalstījusi grozījumus Dzīvnieku aizsardzības likumā, kas paredz uzlabot dzīvnieku labturības līmeni un ieviest stingrākas prasības to turēšanā, pavairošanā un atsavināšanā. lsm.lv/raksts/zinas/latvija/…",0,saeima konceptuāli atbalstījusi grozījumus dzīvnieku aizsardzības likumā kas paredz uzlabot dzīvnieku labturības līmeni ieviest stingrākas prasības to turēšanā pavairošanā atsavināšanā
"👉 Prezidenta vēlēšanu tirgus apstākļos, visi tēlo, ka amati jaunajā valdībā nevienu neinteresē 😇 AINĀRS ŠLESERS",-1,👉 prezidenta vēlēšanu tirgus apstākļos visi tēlo amati jaunajā valdībā nevienu neinteresē 😇 ainārs šlesers
Es kā PRO vēlētājs šobrīd NA valdībā redzu kā lielāku/tādu pašu ļaunumu par ZZS.,-1,es pro vēlētājs šobrīd na valdībā redzu lielāku tādu pašu ļaunumu zzs
"valdība tik ātri pat covid laikā nesavācās ārkārtas balsojumā
#hokejs",1,valdība ātri covid laikā nesavācās ārkārtas balsojumā
"Dzirdēju, ka Latvijas valdība katram pilsonim piešķirs vienu Bauskas gaišo. #hokejs #latvija",1,dzirdēju latvijas valdība katram pilsonim piešķirs vienu bauskas gaišo
"Visi (tiešraidē, soctīklos) vakar pēc spēles bļāva, ka vajag brīvdienu, to piešķir un atkal ir slikti. Nebūtu brīvdienas - būtu slikti, valdība neieklausās sabiedrībā. Viena no retajām reizēm, kad reaģē uz viedokli sabierībā un atkal ir slikti. Kas jums visiem kaiš?",-1,visi tiešraidē soctīklos vakar spēles bļāva vajag brīvdienu to piešķir atkal slikti nebūtu brīvdienas būtu slikti valdība neieklausās sabiedrībā viena retajām reizēm kad reaģē viedokli sabierībā atkal slikti kas jums visiem kaiš
"Tās Jūsu bērnišķīgās fobijas, tad Vilis, tagad Ainārs. Skauž, ka pašu pat Ropažu domē neievēlēja? Ja muļķis Kariņš šitā turpinās, drīz nevienu no Jūsu Vienotības nekur neievēlēs.
Un varat būs drošs, ka Ainārs jutīsies komfortablāk, kad ZZS valdībā:)",-1,tās jūsu bērnišķīgās fobijas vilis tagad ainārs skauž pašu ropažu domē neievēlēja muļķis kariņš šitā turpinās drīz nevienu jūsu vienotības nekur neievēlēs drošs ainārs jutīsies komfortablāk kad zzs valdībā
"No kļūdām negribam mācīties - COVID 19 laika valdība vēlu vakara nolēma, no rīta tauta saka domāt ko var darīt un ko nevar darīt! Tagad līdzīgi, tikai nolēmj Saeima, uzskatu tā nedrīkst! Visa Latvija - nav viens valsts uzņēmums vai valsts iestāde, kad gribu, pēkšņi aizveru ciet!!",-1,kļūdām negribam mācīties covid laika valdība vēlu vakara nolēma rīta tauta saka domāt ko darīt ko nevar darīt tagad līdzīgi nolēmj saeima uzskatu nedrīkst visa latvija nav viens valsts uzņēmums valsts iestāde kad gribu pēkšņi aizveru ciet
"Mazā brošūriņa ""Kā stundas laikā radīt valstī haosu vismaz uz diennakti"". Paldies, Saeima!",-1,mazā brošūriņa stundas laikā radīt valstī haosu vismaz diennakti paldies saeima
"Hokeja svētkiem par godu, vakarnakt Saeima pieņēma līemumu, ka šodien brīvdiena būs arī zaudētāju komandas mītnes zemē - ASV, kā arī Lielbritānijā, jo tur ir lielākā latviešu diasporas pārstāvniecība.",-1,hokeja svētkiem godu vakarnakt saeima pieņēma līemumu šodien brīvdiena zaudētāju komandas mītnes zemē asv lielbritānijā tur lielākā latviešu diasporas pārstāvniecība
Ļaudis teica -13.Saeima īsts dunduku saiets! 14.Saeima vakar pusnakti -paturi aliņu!...,-1,ļaudis teica saeima īsts dunduku saiets saeima vakar pusnakti paturi aliņu
"Šodienas LTV Prezidenta kandidātu diskusijā vienīgais,kurš pilnīgi nepārprotami norobežojās no promaskaviskā ZZS grupējuma varbūtēju iekļaušanu valdībā,bija Pīlēns.Tai pat laikā Vienotības Rinkevičs un Progresīvā Pinto locījās,kā zuši uz pannas.",-1,šodienas ltv prezidenta kandidātu diskusijā vienīgais kurš pilnīgi nepārprotami norobežojās promaskaviskā zzs grupējuma varbūtēju iekļaušanu valdībā pīlēns tai laikā vienotības rinkevičs progresīvā pinto locījās zuši pannas
"Vietu valdībā un amatus jums maksās jūsu divkosība, neatkarīgi no prezidenta amata kandidāta atbalstīšanas.",-1,vietu valdībā amatus jums maksās jūsu divkosība neatkarīgi prezidenta amata kandidāta atbalstīšanas
"Vienotība tagad varēs raustīt NA uz visām pusēm un galu galā iesēdināt opozīcijā, jo ZZS labprāt pagaidīs mēnesi, divus un nobalsos par Stambulas konv., un lietām, kas V ir būtiskas, lai tiktu valdībā.
NA kārtīgi apspēlēja sevi un savu vēlētāju. Great job!",-1,vienotība tagad raustīt na visām pusēm galu galā iesēdināt opozīcijā zzs labprāt pagaidīs mēnesi divus nobalsos stambulas konv lietām kas v būtiskas tiktu valdībā na kārtīgi apspēlēja sevi savu vēlētāju great job
"Ulmaņa valdība aizmirsa, ka vācbalti bija galvenie, kas iznesa cīņu smagumu pret komunististiem un ar prieku palīdzēja tiem repatriēties uz Vāciju. Rezultātā 1939. g. te nebija neviena, kas iebilstu sarkanarmijas ienākšanai, LV armijas garnizonu orķestriem spēlējot PSRS himnu.",-1,ulmaņa valdība aizmirsa vācbalti galvenie kas iznesa cīņu smagumu komunististiem prieku palīdzēja tiem repatriēties vāciju rezultātā g nebija neviena kas iebilstu sarkanarmijas ienākšanai lv armijas garnizonu orķestriem spēlējot psrs himnu
"neatkariga.nra.lv/intervijas…

Rinkēvičs: Es nevaru komentēt to, kas notiek ar valdību. Jo valdība vēl strādā.",0,rinkēvičs es nevaru komentēt to kas notiek valdību valdība vēl strādā
"Vienkārši prieks par Edgaru. Neko daudz negaidīju no šīm vēlēšanām un patīkami vilos. Tāpat jau Saeima turpinās būt stipri samocīta, bet ar to ir jāstrādā.
Lai visiem labi.",1,vienkārši prieks edgaru neko daudz negaidīju šīm vēlēšanām patīkami vilos tāpat saeima turpinās stipri samocīta to jāstrādā visiem labi
"Un Saeima ar pārliecinošu balsu vairākumu ir spējīga ievēlēt valsts prezidentu, kuru par savējo izvēlētos arī @ltvzinas tvitersekotāji.",1,saeima pārliecinošu balsu vairākumu spējīga ievēlēt valsts prezidentu kuru savējo izvēlētos tvitersekotāji
Saeima šodien izdarīja labu darbu. Šī bija laba izvēle Latvijai. Lai @edgarsrinkevics veicas jaunajā amatā!,1,saeima šodien izdarīja labu darbu šī laba izvēle latvijai veicas jaunajā amatā
"Esam izdarījuši visu, lai prezidenta vēlēšanas padarītu demokrātiskākas un kvalitatīvākas.

Pateicamies Uldim Pīlēnam! Viņa kandidēšana pacēla prezidenta amata kandidātu izvirzīšanu, debates un vēlēšanas jaunā kvalitātē.

#ApvienotaisSarakats #Saeima",1,izdarījuši visu prezidenta vēlēšanas padarītu demokrātiskākas kvalitatīvākas pateicamies uldim pīlēnam viņa kandidēšana pacēla prezidenta amata kandidātu izvirzīšanu debates vēlēšanas jaunā kvalitātē
"1(10) Es tomēr atstāšu to šeit, ar pāris neatbildētiem jautājumiem pēc svinību beigām: Vai Saeima nepiesmēja demokrātiju. 

Paldies hokeja komandai par pozitīvām emocijām un izskatās, ka jūs ar savu sniegumu būsiet palīdzējuši arī uztaustīt mūsu demokrātijas vājos punktus.",-1,es atstāšu to šeit pāris neatbildētiem jautājumiem svinību beigām saeima nepiesmēja demokrātiju paldies hokeja komandai pozitīvām emocijām izskatās jūs savu sniegumu palīdzējuši uztaustīt mūsu demokrātijas vājos punktus
"Prezidenta ņemtnes vidū vērts atcerēties, ka Latvijā visu veidu un līmeņu politikas veidošanas groži ir Saeimas rokās. Saeima tāpēc arī ievēl prezidentu, kurš nav nedz Saeimas, nedz Latvijas varas augstākā institūcija (jo tā atkal ir tā pati Saeima).",-1,prezidenta ņemtnes vidū vērts atcerēties latvijā visu veidu līmeņu politikas veidošanas groži saeimas rokās saeima ievēl prezidentu kurš nav saeimas latvijas varas augstākā institūcija atkal pati saeima
"Smiltēns Saeimā nedzer ūdeni, jo bail palikt par dubli.",-1,smiltēns saeimā nedzer ūdeni bail palikt dubli
"PAR MEDIJU BRĪVĪBU LATVIJĀ UN PASAULĒ!

13. Saeimā Vitas Andas Tēraudas (Par!) gādībā tika izstrādāts un pieņemts jauns sabiedrisko mediju likums ⬇️",1,mediju brīvību latvijā pasaulē saeimā vitas andas tēraudas gādībā izstrādāts pieņemts jauns sabiedrisko mediju likums
"Šis ir iemesls, kāpēc es apšaubu, ka kādu valdībā (vai VIDā) tiešām interesē izskaust pelēko ekonomiku. Perfekti 68k pavedienu, visticamāk dažādās nozarēs. Gandrīz aiz katra ir kāds uzņēmums.",-1,šis iemesls kāpēc es apšaubu kādu valdībā vidā tiešām interesē izskaust pelēko ekonomiku perfekti k pavedienu visticamāk dažādās nozarēs gandrīz katra kāds uzņēmums
"Kāpēc netika latviskoti .lv apakšdomēni? @certlv 
Francijā un Kanadā, Kvebekas provincē ir «.gouv» (franciski «gouvernement»), nevis «.gov» (angliski).
Mums joprojām ir govs un orgs [orks], bet varētu būt .vald (valdība) un .apv vai .bdr (apvienība, biedrība)!",-1,kāpēc netika latviskoti lv apakšdomēni francijā kanadā kvebekas provincē gouv franciski gouvernement gov angliski mums joprojām govs orgs orks varētu vald valdība apv bdr apvienība biedrība
"Lasu, ka LKS kopā ar Centra partiju nodibinājuši jaunu apvienību Pamats. 

Tās valdē būšot tādi politikas ""smagsvari"" kā Juris Aleksejevs (skatīt foto).

Nu ar tādu vadību viņi 100% tiks gan EP, gan Saeimā. Acīmredzams progress! 

🤣😂",-1,lasu lks kopā centra partiju nodibinājuši jaunu apvienību pamats tās valdē būšot tādi politikas smagsvari juris aleksejevs skatīt foto tādu vadību viņi ep saeimā acīmredzams progress 🤣😂
